#sample	Num_CNVs	Num_Auto_Del	Num_Auto_Dup	Num_ChrX_Del	Num_ChrX_Dup	Len_CNVs	Len_Auto_Del	Len_Auto_Dup	Len_ChrX_Del	Len_ChrX_Dup	Chrm_aberration
TOWNY_37981_TOWNY_g_Plate_No__21_GenomeWideSNP_6_D07_47708	4	1	3	0	0	313043	118507	194536	0	0	
TOLAS_p_Sweden_Affy_Wave4_P7_GenomeWideSNP_6_F02_513110	2	1	1	0	0	97638	16640	80998	0	0	
58271_MBIRA_g_Plate_No__23_GenomeWideSNP_6_B02_50912	2	1	1	0	0	107745	89372	18373	0	0	
NG_77035_NAMES_g_Plate_7_aff_GenomeWideSNP_6_E02_85722	5	3	2	0	0	382388	282723	99665	0	0	
NAVAL_p_SwedSCZ_Batch1_Affy_6_GenomeWideSNP_6_H08_355656	2	1	1	0	0	63121	12406	50715	0	0	
NG_43826_HAMZA_g_Plate_21_aff_GenomeWideSNP_6_H01_83576	4	2	1	1	0	500529	30661	414307	55561	0	
AVERS_g_Plate_6_GenomeWideSNP_6_E05_56282	10	2	7	0	1	379886	129820	220962	0	29104	
CRAVE_g_Plate_No__25_GenomeWideSNP_6_D06_50212	4	2	2	0	0	321640	34419	287221	0	0	
BOOTH_p_Sweden_Affy_Wave4_P16_GenomeWideSNP_6_D08_515116	4	2	1	0	1	1241291	151219	11905	0	1078167	
ANNUL_g_Plate_No__13_GenomeWideSNP_6_D11_49692	5	2	3	0	0	996024	93014	903010	0	0	
a520532_00_791456_092009_4061268_15179	5	0	5	0	0	1901027	0	1901027	0	0	
a520532_00_791456_092009_4061268_15177	5	4	0	1	0	273753	237647	0	36106	0	
a520532_00_791456_092009_4061268_15174	2	2	0	0	0	120211	120211	0	0	0	
a520532_00_791456_092009_4061268_15173	3	3	0	0	0	70417	70417	0	0	0	
DUDES_p_Sweden_Affy_Wave4_P18_GenomeWideSNP_6_G09_515392	4	2	2	0	0	224908	81828	143080	0	0	
a520532_00_791456_092009_4061268_15171	28	4	8	16	0	2021568	140142	1503615	377811	0	
AEDES_p_Sweden_Affy_Wave4_P21_GenomeWideSNP_6_F12_519654	3	0	2	0	1	562037	0	77147	0	484890	
a520532_00_791328_072009_4059643_05601	5	2	3	0	0	305607	54568	251039	0	0	
a520532_00_791328_072009_4059643_05603	2	1	1	0	0	613216	47308	565908	0	0	
a520532_00_791328_072009_4059643_05602	2	0	2	0	0	35360	0	35360	0	0	
NG_37695_BARED_g_Plate_27_aff_GenomeWideSNP_6_B02_86292	6	3	3	0	0	323090	192579	130511	0	0	
NG_91892_GRIFT_g_Plate_28_aff_GenomeWideSNP_6_G09_86606	7	1	3	1	2	667468	10331	434420	10779	211938	
CHOMP_g_Plate_No__15_GenomeWideSNP_6_E01_48190	1	0	0	0	1	24491	0	0	0	24491	
FURLS_g_Plate_21_GenomeWideSNP_6_F06_60360	9	7	1	0	1	173643	94169	57325	0	22149	
1474	66	65	0	1	0	4349641	4030366	0	319275	0	
1475	18	15	3	0	0	1060209	651460	408749	0	0	
JIBED_p_Sweden_Affy_Wave4_P23_GenomeWideSNP_6_A05_519942	1	0	1	0	0	24153	0	24153	0	0	
aa1022_GenomeWideSNP_6	3	1	2	0	0	81155	52813	28342	0	0	
a520532_00_796205_022010_4069415_66295	1	1	0	0	0	38572	38572	0	0	0	
LYRIC_g_Plate_10_GenomeWideSNP_6_A12_57696	3	1	1	1	0	153240	71621	47773	33846	0	
HAPPY_p_SwedSCZ_Batch1_Affy_12_GenomeWideSNP_6_E01_361714	5	2	3	0	0	239759	89012	150747	0	0	
FILES_p_SwedSCZ_Batch1_Affy_4_GenomeWideSNP_6_F04_354448	5	3	2	0	0	313544	207456	106088	0	0	
NG_35575_SPOIL_g_Plate_16_GenomeWideSNP_6_B04_80914	4	1	3	0	0	610215	243885	366330	0	0	
SALSA_p_SwedSCZ_Batch1_Affy_9_GenomeWideSNP_6_A07_355678	12	11	1	0	0	812434	747908	64526	0	0	
DUNKS_p_Sweden_Affy_Wave4_P1_GenomeWideSNP_6_D06_509922	3	2	1	0	0	200102	51014	149088	0	0	
25	3	2	1	0	0	382282	32377	349905	0	0	
KRAAL_83300_KRAAL_g_Plate_No__14_GenomeWideSNP_6_D11_48924	1	1	0	0	0	10868	10868	0	0	0	
a520532_00_793335_012010_4067647_46460	5	2	3	0	0	219573	71645	147928	0	0	
CRIES_p_Cardiff_Trios_AffyP11_GenomeWideSNP_6_E07_505274	6	3	2	1	0	829262	403170	101180	324912	0	
NG_29784_JIBER_g_Plate_04_aff_GenomeWideSNP_6_H10_82376	6	3	3	0	0	529857	71728	458129	0	0	
58374_PEARL_g_Plate_No__42_GenomeWideSNP_6_F06_61858	6	2	4	0	0	431375	54161	377214	0	0	
a520532_00_798118_033110_4070010_75515	3	2	1	0	0	77699	30845	46854	0	0	
a520532_00_793351_012010_4067647_47914	5	5	0	0	0	125226	125226	0	0	0	
STOUR_p_Sweden_Affy_Wave4_P25_GenomeWideSNP_6_C08_520726	4	2	2	0	0	2800334	2722343	77991	0	0	
HOLED_p_ED_Grp3_SCZ_Affy_P5_GenomeWideSNP_6_A06_180300	4	2	2	0	0	200778	104854	95924	0	0	
NG_26204_SURGE_g_Plate_6_GenomeWideSNP_6_E08_81176	6	3	2	1	0	361886	224956	108331	28599	0	
GRAPY_g_Plate_No__2_GenomeWideSNP_6_F10_53392	5	5	0	0	0	336494	336494	0	0	0	
CHIME_p_Cardiff_Grp4_Affy_P10_GenomeWideSNP_6_B08_169854	11	7	3	1	0	258401	132127	108408	17866	0	
a520532_00_789024_122009_4061295_48416	5	2	2	1	0	630743	359800	114583	156360	0	
EERIE_p_Sweden_Affy_Wave4_P12_GenomeWideSNP_6_D01_514184	4	3	1	0	0	269080	229990	39090	0	0	
13C_A10_BPDConsortium_092108	6	4	2	0	0	372594	184858	187736	0	0	
EXACT_p_Cardiff_Trios_AffyP3_GenomeWideSNP_6_B05_500906	4	2	0	2	0	431006	77843	0	353163	0	
WEIRS_p_Cardiff_Grp4_Affy_P4_GenomeWideSNP_6_C06_170592	8	2	3	0	3	1321503	174350	417814	0	729339	
15C_G08_BPDConsortium_100808	6	4	1	1	0	222703	73835	129171	19697	0	
VOLES_p_SwedSCZ_Batch1_Affy_2_GenomeWideSNP_6_G07_354862	3	1	2	0	0	92949	14304	78645	0	0	
I7014	3	1	2	0	0	510685	39732	470953	0	0	
MOTET_44764_MOTET_g_GejKel_redo_plate1_GenomeWideSNP_6_F12_65618	3	3	0	0	0	190082	190082	0	0	0	
JOYED_g_Plate_No__7_GenomeWideSNP_6_C02_46474	2	2	0	0	0	362238	362238	0	0	0	
CORSE_g_Plate_No__16_GenomeWideSNP_6_A05_46326	2	1	1	0	0	33088	20251	12837	0	0	
COOPS_g_GejKel_redo_plate4_GenomeWideSNP_6_G05_75764	7	7	0	0	0	185430	185430	0	0	0	
a520532_00_792928_122009_4067260_71501	5	3	2	0	0	194973	62064	132909	0	0	
PERDU_g_Plate_No__30_GenomeWideSNP_6_D10_51236	2	0	2	0	0	200722	0	200722	0	0	
a520532_00_792928_122009_4067260_71509	2	2	0	0	0	63518	63518	0	0	0	
a520532_00_797282_033110_4070006_19903	5	4	1	0	0	368014	329635	38379	0	0	
SCUTA_p_Dublin_SCZ_Grp3_AffyP1_GenomeWideSNP_6_F03_161322	5	2	2	1	0	604586	202784	382170	19632	0	
COVEN_p_Sweden_Affy_Wave4_P24_GenomeWideSNP_6_G04_520524	2	2	0	0	0	399535	399535	0	0	0	
49530_KILIM_g_Plate_No__44_GenomeWideSNP_6_H10_63268	2	1	1	0	0	46765	33851	12914	0	0	
TUNED_g_Plate_13_GenomeWideSNP_6_C02_58116	1	1	0	0	0	20368	20368	0	0	0	
DROPS_p_Sweden_Affy_Wave4_P13_GenomeWideSNP_6_G07_514418	4	3	1	0	0	236998	183011	53987	0	0	
NG_43085_QUIET_g_Plate_17_aff_GenomeWideSNP_6_B11_84492	5	4	0	0	1	192417	174884	0	0	17533	
WEIRS_p_Cardiff_Grp4_Affy_P4_GenomeWideSNP_6_E09_170644	5	3	2	0	0	975690	223270	752420	0	0	
NG_63710_BLEBS_g_Plate_12_aff_GenomeWideSNP_6_C08_81940	9	3	4	0	2	382090	52996	226765	0	102329	
MINCE_p_SwedSCZ_Batch1_Affy_15_GenomeWideSNP_6_D03_361886	6	2	4	0	0	2660307	47937	2612370	0	0	
41053_QUINT_g_Plate_No__37_GenomeWideSNP_6_D12_62014	1	0	1	0	0	549767	0	549767	0	0	
EERIE_p_Sweden_Affy_Wave4_P12_GenomeWideSNP_6_B04_514222	6	4	1	0	1	331046	158167	22364	0	150515	
a520532_00_788751_072009_4057889_52499	5	2	2	1	0	624136	32759	471379	119998	0	
20111019_01_GenomeWideSNP_6	4	3	1	0	0	180234	94048	86186	0	0	
HONES_p_Dublin_SCZ_Grp3_AffyP15_GenomeWideSNP_6_F02_163274	1	0	0	1	0	10165	0	0	10165	0	
WARKS_p_Sweden_Affy_Wave4_P10_GenomeWideSNP_6_D04_513438	5	2	3	0	0	162626	29757	132869	0	0	
DISCO_p_Sweden_Affy_Wave4_P31_GenomeWideSNP_6_D07_521786	5	4	0	0	1	334498	184003	0	0	150495	
14C_E09_BPDConsortium_092508	2	2	0	0	0	47796	47796	0	0	0	
PEELS_g_Plate_No__4_GenomeWideSNP_6_E06_53710	3	2	1	0	0	245065	98356	146709	0	0	
a520532_00_796563_022010_4069416_76897	4	3	0	0	1	263071	234024	0	0	29047	
RIGOR_p_ED_Grp3_SCZ_Affy_P2_GenomeWideSNP_6_B08_161202	3	1	2	0	0	360772	85293	275479	0	0	
MOTET_g_GejKel_redo_plate1_GenomeWideSNP_6_D09_65564	3	1	1	1	0	251306	196827	42012	12467	0	
1517BPR0839_20100922_GWS6	4	2	1	1	0	171097	61178	83833	26086	0	
FILES_p_SwedSCZ_Batch1_Affy_4_GenomeWideSNP_6_C12_354392	3	1	2	0	0	252532	157730	94802	0	0	
KRAAL_g_Plate_No__14_GenomeWideSNP_6_F09_48896	2	0	2	0	0	280210	0	280210	0	0	
180	3	3	0	0	0	60653	60653	0	0	0	
181	4	3	0	1	0	263490	240634	0	22856	0	
188	3	2	0	0	1	154202	54917	0	0	99285	
65159_SEELY_g_GejKel_redo_plate2_GenomeWideSNP_6_B09_65708	7	1	4	0	2	477660	81075	273378	0	123207	
VULGO_16745_VULGO_g_Plate_No__22_GenomeWideSNP_6_G11_47586	3	2	0	0	1	50543	34312	0	0	16231	
OP8156_GENOMEWIDESNP_6	5	2	3	0	0	289246	23376	265870	0	0	
TUNED_g_Plate_13_GenomeWideSNP_6_D03_58134	4	1	2	1	0	670932	87103	562728	21101	0	
BRAWS_p_SwedSCZ_Batch1_Affy_1_GenomeWideSNP_6_C11_354006	4	1	3	0	0	327987	76761	251226	0	0	
5C_E02_BPDConsortium_090408	1	1	0	0	0	14063	14063	0	0	0	
RAJAH_p_SwedSCZ_Batch1_Affy_11_GenomeWideSNP_6_C01_362242	7	4	2	1	0	242775	127290	91207	24278	0	
NG_59057_BRAYS_g_Plate_20_aff_GenomeWideSNP_6_C05_83054	3	2	1	0	0	150657	43041	107616	0	0	
14C_B08_BPDConsortium_092508	1	1	0	0	0	70729	70729	0	0	0	
BG9011_GENOMEWIDESNP_6	12	6	5	1	0	2248048	384419	1853586	10043	0	
METHS_p_Dublin_SCZ_Grp3_AffyP10_GenomeWideSNP_6_D04_163686	3	2	1	0	0	171641	149022	22619	0	0	
53292_PINES_g_Plate_No__43_GenomeWideSNP_6_A07_55310	4	1	2	1	0	304538	14910	115374	174254	0	
62897_BLOOD_g_Plate_No__28_GenomeWideSNP_6_C12_50114	2	1	1	0	0	44250	22214	22036	0	0	
a520532_00_791275_072009_4059642_99326	4	3	1	0	0	348435	237020	111415	0	0	
a520532_00_791275_072009_4059642_99328	2	1	1	0	0	70455	19456	50999	0	0	
NG_60855_MERKS_g_Plate_31_GenomeWideSNP_6_H06_93700	1	1	0	0	0	25847	25847	0	0	0	
a520532_00_798531_043010_4071875_01169	5	3	1	0	1	227914	77185	15544	0	135185	
NG_27943_GRIFT_g_Plate_28_aff_GenomeWideSNP_6_C04_86518	4	1	2	0	1	84694	35861	32094	0	16739	
9C_C03_BPDConsortium_091108	5	1	1	3	0	506055	272986	49097	183972	0	
TOWNY_g_Plate_No__21_GenomeWideSNP_6_G03_47650	4	4	0	0	0	321829	321829	0	0	0	
VULGO_70310_VULGO_g_Plate_No__22_GenomeWideSNP_6_H06_47508	4	2	2	0	0	275233	245670	29563	0	0	
GHEES_p_Dublin_SCZ_Grp3_AffyP16_GenomeWideSNP_6_F01_163066	4	1	3	0	0	384328	206936	177392	0	0	
COSET_p_SwedSCZ_Batch1_Affy_7_GenomeWideSNP_6_A09_354914	5	2	3	0	0	1148264	478378	669886	0	0	
FURLS_g_Plate_21_GenomeWideSNP_6_E02_60328	10	3	4	2	1	399410	82290	184128	26939	106053	
MIXER_p_SwedSCZ_Batch1_Affy_16_GenomeWideSNP_6_C04_362056	3	2	1	0	0	144859	106675	38184	0	0	
a520532_00_794338_022010_4067651_76856	1	1	0	0	0	13017	13017	0	0	0	
TYING_p_Sweden_Affy_Wave4_P9_GenomeWideSNP_6_G09_513318	5	2	3	0	0	626398	50643	575755	0	0	
DROPS_p_Sweden_Affy_Wave4_P13_GenomeWideSNP_6_G05_514624	6	4	1	1	0	1311402	150189	1147306	13907	0	
NG_74937_SPOIL_g_Plate_16_GenomeWideSNP_6_F04_80922	3	1	2	0	0	305218	76629	228589	0	0	
LAURA_p_Sweden_B1_w4_Redos_GenomeWideSNP_6_E08_538820	3	2	1	0	0	105836	74926	30910	0	0	
HAPPY_p_SwedSCZ_Batch1_Affy_12_GenomeWideSNP_6_F08_361752	3	0	3	0	0	169584	0	169584	0	0	
CLICK_g_Plate_20_GenomeWideSNP_6_C11_59722	6	4	2	0	0	143602	83924	59678	0	0	
6C_H10_BPDConsortium_092208	5	0	5	0	0	409270	0	409270	0	0	
ARDEB_p_Sweden_Affy_Wave4_P8_GenomeWideSNP_6_C09_513250	4	1	3	0	0	216956	13096	203860	0	0	
LYRIC_g_Plate_10_GenomeWideSNP_6_B02_57538	6	4	2	0	0	318034	104337	213697	0	0	
EVERT_p_Grp3_RedosD17_GenomeWideSNP_6_D11_197150	3	2	0	0	1	265495	146557	0	0	118938	
a520532_00_788531_072009_4057889_58057	12	2	10	0	0	524498	65136	459362	0	0	
VAGUS_g_Plate_24_GenomeWideSNP_6_A09_61360	3	2	1	0	0	112718	65355	47363	0	0	
a520532_00_797345_033110_4070007_22393	17	7	7	1	2	624308	281841	213606	27844	101017	
GUANS_p_ED_Grp3_SCZ_Affy_P8_GenomeWideSNP_6_C02_160916	5	5	0	0	0	507879	507879	0	0	0	
a520532_00_786211_072009_4057963_31642	2	0	1	0	1	44438	0	19232	0	25206	
a520532_00_786211_072009_4057963_31641	5	3	2	0	0	162051	71277	90774	0	0	
LIANE_p_Cardiff_Grp4_Affy_P6_GenomeWideSNP_6_E11_170292	4	2	1	0	1	535887	107969	22985	0	404933	
a520532_00_786211_072009_4057963_31649	2	0	1	0	1	88231	0	67351	0	20880	
STOLE_p_Sweden_Affy_Wave4_P35_GenomeWideSNP_6_G10_522562	4	3	1	0	0	53281	40586	12695	0	0	
NG_90867_SPOIL_g_Plate_16_GenomeWideSNP_6_E04_80920	3	1	1	1	0	52561	15375	19969	17217	0	
a520532_00_784732_033110_4069993_78359	3	1	2	0	0	117280	26263	91017	0	0	
BIDES_g_Plate_No__32_GenomeWideSNP_6_A09_52008	2	1	1	0	0	118394	94322	24072	0	0	
WEAVE_g_Plate_8_GenomeWideSNP_6_E12_58472	8	5	2	0	1	19023861	18929413	72300	0	22148	
SCHWA_g_Plate_No__3_GenomeWideSNP_6_A02_54022	8	3	4	0	1	1022604	141456	848853	0	32295	
NG_57398_GULFY_g_Gejman_Redo_1_GenomeWideSNP_6_D01_91460	6	2	3	1	0	248639	61165	148393	39081	0	
LUMEN_p_Dublin_SCZ_Grp3_AffyP11_GenomeWideSNP_6_F06_163530	5	1	4	0	0	243408	68726	174682	0	0	
a520532_00_784732_033110_4069993_78356	5	4	1	0	0	451020	375274	75746	0	0	
18C_F10_BPDConsortium_103008	3	3	0	0	0	92823	92823	0	0	0	
NG_67644_GULFY_g_Gejman_Redo_1_GenomeWideSNP_6_C01_91436	2	1	1	0	0	60075	27098	32977	0	0	
a520532_00_778618_022010_4068282_88623	1	1	0	0	0	10862	10862	0	0	0	
PHLOX_p_Dublin_SCZ_Grp3_AffyP4_GenomeWideSNP_6_E05_165056	4	0	3	1	0	256272	0	223071	33201	0	
a520532_00_783036_072009_4059636_71029	10	7	1	0	2	1016720	444760	128429	0	443531	
a520532_00_783036_072009_4059636_71028	5	1	4	0	0	1212696	11690	1201006	0	0	
SMALT_p_Cardiff_Grp4_Affy_P8_GenomeWideSNP_6_E01_170324	1	0	1	0	0	11230	0	11230	0	0	
a520532_00_783036_072009_4059636_71021	2	1	1	0	0	39179	18611	20568	0	0	
a520532_00_783036_072009_4059636_71020	5	5	0	0	0	224611	224611	0	0	0	
a520532_00_783036_072009_4059636_71022	4	3	1	0	0	191472	89978	101494	0	0	
a520532_00_783036_072009_4059636_71025	3	2	0	0	1	317157	73221	0	0	243936	
a520532_00_783036_072009_4059636_71024	10	1	5	1	3	2421248	31665	658480	1630495	100608	
a520532_00_783036_072009_4059636_71027	9	6	3	0	0	1480137	787155	692982	0	0	
a520532_00_783036_072009_4059636_71026	4	3	1	0	0	468333	119745	348588	0	0	
NG_32643_SWIRL_g_Plate_26_aff_GenomeWideSNP_6_E03_86698	3	3	0	0	0	70552	70552	0	0	0	
COCOS_g_Plate_23_GenomeWideSNP_6_G06_60922	4	4	0	0	0	73106	73106	0	0	0	
NG_96827_BARED_g_Plate_27_aff_GenomeWideSNP_6_H08_86400	2	0	2	0	0	383578	0	383578	0	0	
NG_66824_QUIET_g_Plate_17_aff_GenomeWideSNP_6_C10_84478	6	3	2	0	1	9343698	8316259	257313	0	770126	
RH5210_GENOMEWIDESNP_6	18	18	0	0	0	912314	912314	0	0	0	
NG_11566_COLIC_g_Plate_19_aff_GenomeWideSNP_6_B06_83260	6	2	3	0	1	702798	87309	414054	0	201435	
FACET_p_Cardiff_Grp4_Affy_P12_GenomeWideSNP_6_H08_171296	7	3	4	0	0	2443957	195666	2248291	0	0	
TINCT_p_Cardiff_Trios_AffyP8_GenomeWideSNP_6_G04_501808	3	3	0	0	0	198928	198928	0	0	0	
a520532_00_800206_053110_4074379_02814	3	1	2	0	0	243577	45594	197983	0	0	
WARKS_p_Sweden_Affy_Wave4_P10_GenomeWideSNP_6_H10_513486	2	1	1	0	0	282084	222987	59097	0	0	
STOLE_p_Sweden_Affy_Wave4_P35_GenomeWideSNP_6_B04_522514	102	2	1	99	0	4684230	290775	159798	4233657	0	
17C_D09_BPDConsortium_102108	3	2	1	0	0	172279	87130	85149	0	0	
15C_G10_BPDConsortium_100808	2	2	0	0	0	109183	109183	0	0	0	
CREEK_p_Sweden_Affy_Wave4_P27_GenomeWideSNP_6_H09_520984	3	2	1	0	0	234003	146363	87640	0	0	
HOLED_p_ED_Grp3_SCZ_Affy_P5_GenomeWideSNP_6_D07_180322	2	1	1	0	0	182107	45485	136622	0	0	
ELUDE_g_Plate_15_GenomeWideSNP_6_F01_60158	7	4	2	1	0	370681	239604	114917	16160	0	
GRAPY_g_Plate_No__2_GenomeWideSNP_6_B03_53272	3	0	1	0	2	263634	0	18020	0	245614	
DRESS_p_Cardiff_Grp4_Affy_P5_GenomeWideSNP_6_H06_170026	3	0	3	0	0	297268	0	297268	0	0	
16761_INERT_g_Plate_No__29_GenomeWideSNP_6_C02_50530	5	4	1	0	0	450254	385926	64328	0	0	
16C_A12_BPDConsortium_100208	7	4	2	1	0	1958986	135120	1803905	19961	0	
NG_85729_LURES_g_Plate_03_aff_GenomeWideSNP_6_A09_82538	1	0	1	0	0	19007	0	19007	0	0	
ROQUE_p_Cardiff_Trios_Affy_Redo_GenomeWideSNP_6_A05_524354	4	3	1	0	0	88988	60746	28242	0	0	
81166_KOTOS_g_Plate_No__34_GenomeWideSNP_6_C03_52300	3	2	1	0	0	198602	185072	13530	0	0	
CLICK_g_Plate_20_GenomeWideSNP_6_B04_59684	7	3	4	0	0	230284	70536	159748	0	0	
13C_D04_BPDConsortium_092108	3	2	1	0	0	39805	24992	14813	0	0	
NG_77582_SPOIL_g_Plate_16_GenomeWideSNP_6_F05_80938	2	2	0	0	0	64844	64844	0	0	0	
MAYOR_p_Dublin_SCZ_Grp3_AffyP9_GenomeWideSNP_6_H12_184556	4	0	4	0	0	112991	0	112991	0	0	
SPUMY_g_Plate_28_GenomeWideSNP_6_F12_63608	8	5	2	0	1	267981	71454	135989	0	60538	
a520532_00_798834_043010_4071877_23741	1	1	0	0	0	44810	44810	0	0	0	
a520532_00_793334_012010_4067647_46429	4	1	3	0	0	93519	37458	56061	0	0	
NG_71226_HAMZA_g_Plate_21_aff_GenomeWideSNP_6_A09_83690	2	1	1	0	0	561209	542808	18401	0	0	
a520532_00_782654_033110_4069995_83600	8	6	1	0	1	520491	132857	290640	0	96994	
TAXED_p_Sweden_Affy_Wave4_P2_GenomeWideSNP_6_G12_510044	4	2	2	0	0	204303	88567	115736	0	0	
AHEAD_p_Cardiff_Grp4_Affy_P13_GenomeWideSNP_6_F12_170972	2	0	2	0	0	55661	0	55661	0	0	
FAIRS_p_Dublin_SCZ_Grp3_AffyP13_GenomeWideSNP_6_D10_162778	5	2	3	0	0	103794	41878	61916	0	0	
OP8138_GENOMEWIDESNP_6	9	7	2	0	0	175369	133298	42071	0	0	
VAGAL_p_ED_Grp3_SCZ_Affy_P6_GenomeWideSNP_6_G09_161804	3	1	2	0	0	269886	123885	146001	0	0	
NG_21517_GRIFT_g_Plate_28_aff_GenomeWideSNP_6_C07_86566	4	2	2	0	0	375989	84880	291109	0	0	
TAELS_p_Grp4_Redos_2_GenomeWideSNP_6_G05_196442	7	6	1	0	0	1821913	1807723	14190	0	0	
NG_93899_MOPES_g_Plate_29_GenomeWideSNP_6_F12_93856	4	1	3	0	0	107841	29316	78525	0	0	
a520532_00_791282_072009_4059642_00106	2	1	1	0	0	160513	16172	144341	0	0	
a520532_00_784819_033110_4069993_73638	4	1	3	0	0	155983	54344	101639	0	0	
a520532_00_791282_072009_4059642_00109	8	4	4	0	0	190254	74795	115459	0	0	
GRAPY_g_Plate_No__2_GenomeWideSNP_6_C03_53274	5	3	1	0	1	1422348	326270	133266	0	962812	
STOUR_p_Sweden_Affy_Wave4_P25_GenomeWideSNP_6_E12_520686	2	2	0	0	0	118591	118591	0	0	0	
NG_78412_SPOIL_g_Plate_16_GenomeWideSNP_6_B11_81026	3	1	2	0	0	75749	14587	61162	0	0	
ea08025_0560_01f_genomewidesnp_6_u042_n2	4	2	2	0	0	217203	23842	193361	0	0	
SHARD_g_Plate_No__17_GenomeWideSNP_6_H09_46980	9	6	2	0	1	450201	260619	78191	0	111391	
VULGO_40484_VULGO_g_Plate_No__22_GenomeWideSNP_6_F05_47488	2	1	0	0	1	142405	32033	0	0	110372	
LIVED_g_GejKel_redo_plate3_GenomeWideSNP_6_D04_76074	6	4	1	0	1	217632	107201	47773	0	62658	
EA08025_0648_12A_GenomeWideSNP_6_D2415	9	3	5	0	1	481578	87952	156992	0	236634	
OBOLS_p_Sweden_Affy_Wave4_P30_GenomeWideSNP_6_E12_521592	1	1	0	0	0	29260	29260	0	0	0	
NAVAL_p_SwedSCZ_Batch1_Affy_6_GenomeWideSNP_6_G02_355620	1	0	1	0	0	12184	0	12184	0	0	
GRAPY_g_Plate_No__2_GenomeWideSNP_6_E06_53326	7	4	3	0	0	165762	75670	90092	0	0	
a520532_00_784819_033110_4069993_73634	7	5	2	0	0	942489	156333	786156	0	0	
a520532_00_784247_072009_4059639_79435	8	2	6	0	0	1034997	41504	993493	0	0	
SAPID_g_Plate_No__9_GenomeWideSNP_6_E05_49214	5	2	2	0	1	20810572	20188375	561813	0	60384	
a520532_00_784247_072009_4059639_79430	6	2	3	1	0	256119	72309	170984	12826	0	
a520532_00_784247_072009_4059639_79431	5	1	4	0	0	115410	10825	104585	0	0	
a520532_00_784247_072009_4059639_79432	7	1	6	0	0	375032	29273	345759	0	0	
COCOS_g_Plate_23_GenomeWideSNP_6_B03_60796	11	6	3	2	0	631329	486147	115531	29651	0	
a520532_00_784247_072009_4059639_79438	6	5	1	0	0	299983	284220	15763	0	0	
CORSE_g_Plate_No__16_GenomeWideSNP_6_H08_46388	6	4	2	0	0	1512845	177320	1335525	0	0	
a520532_00_779317_072009_4057983_46064	4	3	1	0	0	80138	64545	15593	0	0	
GLUGS_p_ED_Grp3_SCZ_Affy_P4_GenomeWideSNP_6_H03_160750	4	0	2	1	1	527372	0	35269	64320	427783	
a520532_00_779317_072009_4057983_46063	3	3	0	0	0	76275	76275	0	0	0	
DUDES_p_Sweden_Affy_Wave4_P18_GenomeWideSNP_6_B12_515462	1	1	0	0	0	86557	86557	0	0	0	
DISCO_p_Sweden_Affy_Wave4_P31_GenomeWideSNP_6_G10_521802	1	0	1	0	0	146709	0	146709	0	0	
OBOLS_p_Sweden_Affy_Wave4_P30_GenomeWideSNP_6_B01_521620	3	1	1	1	0	605261	15190	63343	526728	0	
REPRO_g_Plate_11_GenomeWideSNP_6_E07_57816	9	5	4	0	0	335551	132113	203438	0	0	
GHEES_p_Dublin_SCZ_Grp3_AffyP16_GenomeWideSNP_6_H08_163182	2	2	0	0	0	61257	61257	0	0	0	
MAYOR_p_Dublin_SCZ_Grp3_AffyP9_GenomeWideSNP_6_C08_184482	1	1	0	0	0	15270	15270	0	0	0	
NG_63744_JIBER_g_Plate_04_aff_GenomeWideSNP_6_C04_82270	4	2	2	0	0	475080	89585	385495	0	0	
MATZA_p_Cardiff_Trios_AffyP6_GenomeWideSNP_6_B02_501466	3	1	1	0	1	138845	57974	20372	0	60499	
k5259	3	1	1	1	0	721471	15451	686272	19748	0	
NAVAL_p_SwedSCZ_Batch1_Affy_6_GenomeWideSNP_6_G03_355622	5	3	2	0	0	1222554	169269	1053285	0	0	
k5251	4	2	2	0	0	112669	65839	46830	0	0	
MOTHY_p_Dublin_SCZ_Grp3_AffyP5_GenomeWideSNP_6_B10_164938	2	1	0	1	0	159255	145731	0	13524	0	
k5254	5	3	1	1	0	219402	166420	19063	33919	0	
k5255	5	4	1	0	0	87319	65285	22034	0	0	
k5256	2	1	1	0	0	35667	23693	11974	0	0	
NG_81862_REBEL_g_Plate_8_aff_GenomeWideSNP_6_E06_85978	4	3	1	0	0	303568	266617	36951	0	0	
CREEK_p_Sweden_Affy_Wave4_P27_GenomeWideSNP_6_A08_521038	3	1	2	0	0	88821	46378	42443	0	0	
a520532_00_794339_022010_4067651_76875	4	3	1	0	0	307597	240448	67149	0	0	
HARTS_p_Dublin_SCZ_Grp3_AffyP3_GenomeWideSNP_6_F04_162494	2	2	0	0	0	138670	138670	0	0	0	
FIBRE_p_Cardiff_Grp4_Affy_P1_GenomeWideSNP_6_D10_168098	6	4	2	0	0	418049	192495	225554	0	0	
a520532_00_794339_022010_4067651_76878	4	4	0	0	0	195514	195514	0	0	0	
a520532_00_796676_022010_4069417_80114	2	1	1	0	0	68996	48652	20344	0	0	
VAGAL_p_ED_Grp3_SCZ_Affy_P6_GenomeWideSNP_6_G06_161756	1	0	1	0	0	20505	0	20505	0	0	
IMAGE_g_Plate_No__11_GenomeWideSNP_6_D10_48716	6	2	4	0	0	785006	327267	457739	0	0	
TUNED_g_Plate_13_GenomeWideSNP_6_B05_58162	9	2	7	0	0	573151	108103	465048	0	0	
